date,official_nav,official_return,official_turnover,official_fee_usdt,official_funding_usdt,shadow_nav,shadow_return,shadow_turnover,nav_gap,return_gap,turnover_gap
2026-01-01,1.0,,0.0,0.0,0.0,10.940183045899945,0.00840200600732445,0.09523809523809523,9.940183045899945,0.00840200600732445,0.09523809523809523
2026-01-02,1.0,0.0,0.0,0.0,0.0,10.925014271618434,-0.0013865192399312887,0.09523809523809523,9.925014271618434,-0.0013865192399312887,0.09523809523809523
2026-01-03,1.0,0.0,0.0,0.0,0.0,10.892681824672852,-0.0029594878452082057,0.09523809523809523,9.892681824672852,-0.0029594878452082057,0.09523809523809523
2026-01-04,0.9999905773264016,-9.422673598380449e-06,6.360304678933176,0.0025441218715732,0.0,10.873435799063138,-0.0017668766901938943,0.09523809523809523,9.873445221736736,-0.001757454016595514,-6.265066583695081
2026-01-05,0.9969466354981824,-0.0030439705105599,6.819645082664147,0.0027278580330656,0.0016119205146528,10.809278307931569,-0.00590038809417503,0.09523809523809523,9.812331672433388,-0.00285641758361513,-6.724406987426052
2026-01-06,0.9981534277518482,0.0012104883157189,0.0,0.0,0.0018030414780455,10.813021402976197,0.00034628537983730006,0.09523809523809523,9.814867975224349,-0.0008642029358816,0.09523809523809523
2026-01-07,0.9981738701627684,2.048022914280523e-05,5.9191657559509565,0.0023676663023803,-2.583311000000125e-06,10.942618709387327,0.011985300091560066,0.09523809523809523,9.944444839224559,0.01196481986241726,-5.823927660712862
2026-01-08,0.998327384300987,0.0001537949878347,0.0,0.0,0.0004244830237441,10.93771684975028,-0.00044796038016392797,0.09523809523809523,9.939389465449294,-0.0006017553679986279,0.09523809523809523
2026-01-09,1.0007874485989945,0.0024641859340861,6.605177470666535,0.0026420709882666,0.00017908310885,10.883917977536678,-0.004918656512380893,0.09523809523809523,9.883130528937683,-0.007382842446466993,-6.5099393754284405
2026-01-10,0.9987220201574282,-0.002063803302547,11.707040313909154,0.0046828161255636,-0.0012759929815056,11.010617731967953,0.011641005995522051,0.09523809523809523,10.011895711810524,0.01370480929806905,-11.611802218671059
2026-01-11,0.9999486060559296,0.0012281554564181,0.0,0.0,-0.00337737712642,11.134009086271305,0.011206578714026272,0.09523809523809523,10.134060480215377,0.009978423257608173,0.09523809523809523
2026-01-12,1.0036652943985045,0.0037168793676654,6.595256230017764,0.0026381024920071,-0.015314769170289,11.264289571731194,0.011701129795244174,0.09523809523809523,10.260624277332688,0.007984250427578773,-6.500018134779669
2026-01-13,0.9908648469477904,-0.0127537013804839,0.0,0.0,-0.009907117542481,11.086785944686305,-0.015758084512524487,0.09523809523809523,10.095921097738515,-0.003004383132040586,0.09523809523809523
2026-01-14,1.0016523033843223,0.0108869100258839,13.255354958279684,0.0053021419833118,-0.0142698318536032,11.433170950228005,0.031243049813523053,0.09523809523809523,10.431518646843683,0.02035613978763915,-13.160116863041589
2026-01-15,0.9939381372264164,-0.00770144104081,0.0,0.0,-0.011288339376216,11.295963525676859,-0.012000819820542479,0.09523809523809523,10.302025388450442,-0.004299378779732479,0.09523809523809523
2026-01-16,0.9963209291712176,0.0023973241950956,0.0,0.0,-0.0059352393387376,11.245977632061479,-0.004425111102895996,0.09523809523809523,10.249656702890261,-0.006822435297991597,0.09523809523809523
2026-01-17,1.0041436250967406,0.0078515824534874,6.406437696577241,0.0025625750786308,0.029529880343088,11.622363564604365,0.03346849379015635,0.07936507936507936,10.618219939507625,0.025616911336668952,-6.327072617212162
2026-01-18,1.0096888169980986,0.0055223095210348,0.0,0.0,0.0070514736308064,11.74700038483353,0.010723878971463706,0.07936507936507936,10.737311567835432,0.005201569450428906,0.07936507936507936
2026-01-19,1.009296291140876,-0.000388759240089,11.91252858335681,0.0047650114333427,-0.001133158594966,11.903853213115175,0.0133525856085062,0.09523809523809523,10.8945569219743,0.0137413448485952,-11.817290488118715
2026-01-20,1.003235403027562,-0.0060050632965896,30.439799349269197,0.0121759197397076,-0.002384640892272,11.909463081718155,0.00047126493434895486,0.09523809523809523,10.906227678690593,0.006476328230938555,-30.344561254031102
2026-01-21,1.017830544756571,0.0145480728500648,5.804138454179193,0.0023216553816716,-0.008450343303996,12.167148854653307,0.02163706047594359,0.09523809523809526,11.149318309896737,0.0070889876258787895,-5.708900358941098
2026-01-22,1.0374900190404397,0.0193150759575311,6.50081467868106,0.0026003258714724,0.0015317705863555,12.341448648024622,0.014325442669722428,0.09523809523809523,11.303958628984182,-0.004989633287808673,-6.405576583442965
2026-01-23,1.0414213881414984,0.0037893078766146,16.068982803332744,0.006427593121333,-0.0140668003387932,12.37551764813006,0.0027605349320875446,0.09523809523809523,11.334096259988561,-0.0010287729445270554,-15.97374470809465
2026-01-24,1.0438782508149438,0.0023591436678958,12.644809002439588,0.0050579236009758,-0.0048463806017978,12.422453564335019,0.003792642662672873,0.09523809523809523,11.378575313520075,0.0014334989947770728,-12.549570907201494
2026-01-25,1.028907338251972,-0.0143416270540018,12.201706851514333,0.0048806827406057,0.0097506776880788,12.13361555930548,-0.023251284742878266,0.07936507936507936,11.104708221053508,-0.008909657688876466,-12.122341772149253
2026-01-26,1.0363257574268243,0.0072099973428663,11.365468615982486,0.0045461874463929,-0.0110440579818998,12.17826232989189,0.003679593305737205,0.09523809523809523,11.141936572465065,-0.0035304040371290945,-11.270230520744391
2026-01-27,1.0425410988241344,0.0059974784499641,0.0,0.0,-0.0124083870911204,12.30389474264769,0.010316119767549337,0.09523809523809523,11.261353643823556,0.0043186413175852366,0.09523809523809523
2026-01-28,1.0415700083483117,-0.0009314649340137,22.52917183969885,0.0090116687358795,-0.004581177249686,12.068610383273258,-0.019122754566396945,0.09523809523809523,11.027040374924946,-0.018191289632383246,-22.433933744460756
2026-01-29,1.054875816421878,0.0127747611460762,12.335996556747547,0.004934398622699,-0.0092835652496887,12.104811096654336,0.002999575943826054,0.09523809523809523,11.049935280232457,-0.009775185202250146,-12.240758461509452
2026-01-30,1.0604713760159634,0.0053044723435462,6.018280213466335,0.0024073120853865,-0.008938671541798,12.201840612249372,0.008015781065914737,0.09523809523809523,11.141369236233409,0.0027113087223685365,-5.92304211822824
2026-01-31,1.0535016378394697,-0.0065723020291958,5.08311916050227,0.0020332476642009,-0.0063530923916066,12.136313564156913,-0.005370259305524441,0.09523809523809523,11.082811926317444,0.0012020427236713585,-4.987881065264175
2026-02-01,1.0702959096357405,0.0159413817625502,12.406418994238276,0.0049625675976953,-0.0044806447952527,12.33495639957735,0.016367641983732573,0.09523809523809523,11.26466048994161,0.00042626022118237225,-12.311180899000181
2026-02-02,1.0750773518986976,0.0044674021641217,15.816618530497042,0.0063266474121988,-0.0050273591744571,12.429897036521417,0.0076968765732581285,0.07936507936507936,11.35481968462272,0.0032294744091364283,-15.737253451131963
2026-02-03,1.079208009682577,0.0038421958909133,33.64948027020543,0.0134597921080821,-0.0063400543549262,12.460606372339889,0.00247060259053163,0.09523809523809523,11.381398362657311,-0.00137159330038167,-33.554242174967335
2026-02-04,1.0947879406797738,0.0144364486340122,5.228812591118419,0.0020915250364473,-0.0089157709978511,12.613995312980283,0.01230990981152316,0.09523809523809523,11.519207372300508,-0.0021265388224890394,-5.133574495880324
2026-02-05,1.08619638139283,-0.0078476926605612,21.923976887278045,0.0087695907549112,-0.0044331136431307,12.516676848526028,-0.007715118171489255,0.09523809523809523,11.430480467133199,0.0001325744890719443,-21.82873879203995
2026-02-06,1.1113796165007237,0.0231847900980861,0.0,0.0,-0.0064996536016559,12.6197520589707,0.00823503008762355,0.09523809523809523,11.508372442469977,-0.014949760010462549,0.09523809523809523
2026-02-07,1.0904389901776397,-0.0188420104275599,63.64194713298078,0.0254567788531923,-0.0151994851613576,12.594310970121441,-0.002015973747374441,0.09523809523809523,11.503871979943801,0.01682603668018546,-63.54670903774269
2026-02-08,1.095137019817145,0.0043083837627084,6.756438723872832,0.0027025754895491,-0.0322925926388919,12.750878477725207,0.01243160566506628,0.07936507936507936,11.655741457908062,0.00812322190235788,-6.677073644507753
2026-02-09,1.0950318571404214,-9.6026958107287e-05,0.0,0.0,-0.0207427198615402,12.789131015500518,0.0029999923410872517,0.09523809523809523,11.694099158360096,0.0030960192991945387,0.09523809523809523
2026-02-10,1.093606365932808,-0.0013017805813757,30.26025663660645,0.0121041026546425,-0.0086066333493255,12.806135955621933,0.0013296399967132424,0.09523809523809523,11.712529589689126,0.0026314205780889424,-30.165018541368354
2026-02-11,1.0899253241041504,-0.0033659659849528,6.510757355391945,0.0026043029421567,-0.0254775889250823,12.829196597613263,0.0018007494275590528,0.08333333333333334,11.739271273509113,0.005166715412511853,-6.427424022058612
2026-02-12,1.0860721496089614,-0.0035352646736198,30.371660248373612,0.0121486640993494,-0.0234902589560455,12.641747919239695,-0.014611100309152759,0.09523809523809523,11.555675769630733,-0.011075835635532959,-30.276422153135517
2026-02-13,1.0880664308424883,0.0018362327348555,36.47718462703668,0.0145908738508146,-0.0077774289003013,12.610965602053518,-0.0024349731843116467,0.09523809523809523,11.52289917121103,-0.004271205919167147,-36.38194653179858
2026-02-14,1.0711053869672151,-0.0155882429551109,16.250887279049714,0.0065003549116198,-0.0119669093890241,12.356062401555574,-0.020212821804576002,0.07936507936507936,11.28495701458836,-0.004624578849465101,-16.171522199684635
2026-02-15,1.0667922209888263,-0.0040268362300009,5.605876498304413,0.0022423505993217,-0.0132094195906998,12.369830128082153,0.001114248704736578,0.07936507936507936,11.303037907093326,0.005141084934737478,-5.526511418939334
2026-02-16,1.0698411663474088,0.0028580498606902,18.269249034754544,0.0073076996139018,-0.0034236752330124,12.406768041926655,0.0029861294344411217,0.09523809523809523,11.336926875579246,0.00012807957375092147,-18.17401093951645
2026-02-17,1.078512500321325,0.0081052536083663,6.774372890214441,0.0027097491560857,-0.0045003208882422,12.479929079118518,0.0058968650775630205,0.09523809523809523,11.401416578797193,-0.0022083885308032793,-6.679134794976346
2026-02-18,1.0906317828847667,0.0112370348603572,41.48652555795851,0.0165946102231834,-0.0038391713387144,12.621832690405109,0.011370546289724075,0.09523809523809523,11.531200907520342,0.00013351142936687474,-41.39128746272041
2026-02-19,1.11512055909194,0.0224537525785277,11.39027291489109,0.0045561091659564,-0.0046826235782937,12.852510071941863,0.018276060790451826,0.07936507936507936,11.737389512849923,-0.004177691788075873,-11.310907835526011
2026-02-20,1.1097076890234614,-0.0048540671448891,15.470860548760296,0.0061883442195041,-0.0028812680698224,12.764577587878069,-0.006841658444272241,0.09523809523809523,11.654869898854608,-0.001987591299383141,-15.375622453522201
2026-02-21,1.1032308484482765,-0.0058365285194018,10.053687657786174,0.0040214750631144,-0.0088669771919847,12.776246756968371,0.0009141837252322662,0.09523809523809523,11.673015908520094,0.006750712244634066,-9.95844956254808
2026-02-22,1.1019426295572272,-0.0011676784535722,10.412936693016649,0.0041651746772066,-0.0164444893664293,12.806461732106026,0.0023649335921894126,0.09523809523809523,11.7045191025488,0.0035326120457616125,-10.317698597778554
2026-02-23,1.0988804571810875,-0.002778885482786,11.053260940962438,0.0044213043763849,-0.0153630472424021,12.722810393920224,-0.006531963311621556,0.09523809523809523,11.623929936739136,-0.003753077828835556,-10.958022845724344
2026-02-24,1.1017696333153808,0.0026291996690019,24.48694660558888,0.0097947786422355,-0.0183876849596415,12.78646395933529,0.0050031057167593,0.09523809523809523,11.684694326019908,0.0023739060477574003,-24.391708510350785
2026-02-25,1.121834585066916,0.0182115672322142,42.058700274527816,0.0168234801098111,0.0020096076902781,12.878547507350024,0.007201642948948855,0.09523809523809523,11.756712922283109,-0.011009924283265346,-41.96346217928972
2026-02-26,1.1227242112506106,0.0007930101242523,11.176268755146491,0.0044705075020585,-0.0191670800745196,12.946001632906645,0.00523771221235356,0.09523809523809523,11.823277421656034,0.004444702088101261,-11.081030659908397
2026-02-27,1.1230906615198348,0.0003263938423632,0.0,0.0,-0.0085227947104665,12.977465154624003,0.0024303659623666277,0.09523809523809523,11.854374493104167,0.0021039721200034277,0.09523809523809523
2026-02-28,1.123761489553298,0.000597305325783,22.614996340860507,0.0090459985363442,-0.0034289823485949,13.00944546912026,0.002464295924914447,0.09523809523809523,11.885683979566963,0.0018669905991314472,-22.519758245622413
2026-03-01,1.1207444982887844,-0.0026847256224385,11.01625002216666,0.0044065000088666,0.0014887088850933,13.061837189915058,0.004027206303232281,0.09523809523809523,11.941092691626274,0.0067119319256707805,-10.921011926928566
2026-03-02,1.1254410905739152,0.0041906003485199,5.02353294773388,0.0020094131790935,0.0033515626454355,13.131559736722577,0.005337882090687172,0.07936507936507936,12.006118646148662,0.001147281742167272,-4.944167868368801
2026-03-03,1.1265940511422736,0.0010244521708111,44.7565797057635,0.0179026318823054,-0.0020593398361552,13.109944814775993,-0.0016460285282134729,0.09523809523809523,11.98335076363372,-0.002670480699024573,-44.661341610525405
2026-03-04,1.1333331466309375,0.0059818312388841,6.412652231222361,0.0025650608924889,-0.008952780274528,13.119502697196799,0.000729055885119578,0.09523809523809523,11.986169550565862,-0.005252775353764522,-6.317414135984266
2026-03-05,1.1387592416030354,0.0047877316464519,29.24415101007699,0.0116976604040307,-0.0103626926363596,13.151346659391834,0.0024272232667658833,0.09523809523809523,12.012587417788799,-0.0023605083796860164,-29.148912914838895
2026-03-06,1.1510636930831564,0.0108051386373821,12.257151308036304,0.0049028605232145,-0.0042569155137624,13.25104899557288,0.007581150338687502,0.09523809523809523,12.099985302489724,-0.003223988298694599,-12.16191321279821
2026-03-07,1.1565437547525683,0.004760867450118,31.98826427946899,0.0127953057117875,-0.0037140336181838,13.255789355212581,0.00035773467000885,0.07936507936507936,12.099245600460012,-0.004403132780109151,-31.90889920010391
2026-03-08,1.1503241118895144,-0.0053777843142516,25.14418458912682,0.0100576738356507,0.0001261259470043,13.143111917241852,-0.008500243550296063,0.09523809523809523,11.992787805352338,-0.0031224592360444637,-25.048946493888725
2026-03-09,1.1528455132594706,0.0021919051716776,20.481771822607826,0.0081927087290431,-0.0058818585513089,13.228937277759488,0.006530063888830484,0.09523809523809523,12.076091764500017,0.004338158717152884,-20.38653372736973
2026-03-10,1.1563059624829688,0.0030016590980299,29.58893355877469,0.0118355734235098,-0.0019097885004936,13.207943027047307,-0.0015869945008717577,0.09523809523809523,12.051637064564337,-0.004588653598901657,-29.493695463536596
2026-03-11,1.18609228286754,0.0257598951756765,31.45558809271049,0.0125822352370841,-0.0018557842081305,13.56974239596805,0.027392559778600466,0.09523809523809523,12.38365011310051,0.0016326646029239666,-31.360349997472394
2026-03-12,1.1778530934229745,-0.0069464994955081,12.943367265266485,0.0051773469061065,-0.0110685414625679,13.511915832367135,-0.0042614341461702536,0.07936507936507936,12.33406273894416,0.0026850653493378463,-12.864002185901406
2026-03-13,1.1646228668668788,-0.0112324929398853,28.978273911874407,0.0115913095647497,-0.0012973913102989,13.406086792357874,-0.007832274958059821,0.09523809523809523,12.241463925490995,0.003400217981825479,-28.883035816636312
2026-03-14,1.185059477582212,0.0175478356957843,19.149378373660387,0.0076597513494641,0.0052518379491779,13.539826389384375,0.00997603544553659,0.09523809523809523,12.354766911802162,-0.00757180025024771,-19.05414027842229
2026-03-15,1.1746034405959958,-0.0088232170486066,12.141502515797074,0.0048566010063188,0.0051104566992481,13.507305055834124,-0.0024019018128437443,0.09523809523809523,12.332701615238127,0.006421315235762855,-12.046264420558979
2026-03-16,1.1837910455818237,0.0078218781490764,15.250806145517243,0.0061003224582068,0.0121809908249272,13.600548781504907,0.006903207211604999,0.07936507936507936,12.416757735923083,-0.0009186709374714008,-15.171441066152164
2026-03-17,1.1834626358268086,-0.0002774220638351,24.040480206154506,0.0096161920824618,0.0098125206016279,13.51184661712552,-0.006521954797883672,0.09523809523809523,12.328383981298712,-0.0062445327340485725,-23.94524211091641
2026-03-18,1.208394646642326,0.0210670029291621,30.89443747397283,0.0123577749895891,0.0442258663095885,13.634383096327117,0.009068818102648373,0.09523809523809523,12.425988449684791,-0.011998184826513726,-30.799199378734734
2026-03-19,1.2127760405033958,0.0036257971460269,10.237353764356584,0.0040949415057426,0.0079172643167501,13.686084468537786,0.0037919847084682667,0.09523809523809523,12.47330842803439,0.00016618756244136685,-10.142115669118489
