,2018,2019,2020,2021,2022,2023,2024,2025,2026
02507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02798,0.0,0.0,0.0,0.0,0.0,0.0299708314127805,0.0,-0.0031010919803006014,-0.004948416246633599
02799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029436370027946
02800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02858,0.0,0.0,0.0,0.0,-0.0402977847929613,0.010462026984551325,0.0,0.14191695786696662,0.0
02865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02866,0.011144792810471501,0.0,0.0,0.08366520155820398,0.09203348804701401,-0.0150901672153568,-0.006846755410570498,0.026108989392045305,0.005398501518740677
02869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02880,0.0,0.005827657955814301,0.0,0.0,0.0,0.0,0.0,-0.0080856494989638,0.0
02882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02899,0.04449043152738169,0.2390019598991314,0.0134003542655209,0.0,0.0,0.0,0.0,0.0,0.0
02934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03330,0.0,0.0,0.0,0.0,0.0,-0.023791406069772546,0.010450096523936199,0.0,0.0
03339,0.0,-0.038011707586779596,0.07045590473209727,0.0,0.02931237487674833,0.0071197904816273,0.0219282750082088,0.0,0.0
03347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03368,0.0047438394869948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03369,0.0,0.0,0.0,0.0,0.0,0.03003765108583864,0.0,0.0,0.0
03377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0196393107622909,0.0
03382,-0.0277338966832776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03393,0.0,0.0,0.0129700443048016,-0.01718813692024536,0.0,0.0,0.0,0.0,0.0
03396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03618,0.0,0.0,0.0,0.0013433786225611984,0.014016152327290704,0.002165963397321,0.0,0.0,0.0
03633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03738,0.004869984876851401,0.0,-0.0474177536905243,0.0,0.0,0.0,0.0,0.0,0.0
03750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03800,0.0,0.0,0.0,0.16350208633384442,0.0,0.0,0.0065661301870514974,-0.0086189766901223,0.0
03808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03818,0.0023014764087824005,-0.0265678136162729,-0.0524256321235612,0.0,0.0,0.0,0.0,0.0,0.0
03836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034994816915045997
03858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013675605468600794,0.0
03877,0.0,0.0,0.0,-0.05307121047651689,-0.0060582504488220995,0.014328353909577506,0.011180404050176935,0.015780574607799,0.0
03883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03988,0.0,0.0169149435676067,-0.0149894356209889,0.0051257439590342,0.0,0.0,0.0,0.0,0.0
03990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03996,0.0,0.0,0.0,0.0762981447620205,0.0,0.0,0.0,0.0,0.034973747782415104
03998,0.0,0.2058245037815101,0.11143679820172389,0.0,0.0,0.0,0.0,0.0,0.0
06030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015001697929136101,0.0
06680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06806,0.0,0.0,0.07512816993122241,0.0,0.0,0.0,0.0,0.0,0.0
06808,0.0,0.0,0.0,0.0,0.0510837446950747,-0.022829990853069502,0.10027781680709108,-0.0140336686557644,0.0
06809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06865,0.0924355757109315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028499881851537004,0.0
09877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0042800093090156,-0.012570956584264199
09887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.506084376796243e-05,0.0
09985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
